                                                          Feff 6.01l  potph 4.12
     1.4000    6.011119E-02  6.290600E-02  1.870000E+00
     1.4500    5.544364E-02  6.166396E-02  2.023825E+00
     1.5000    4.963336E-02  6.042191E-02  2.177650E+00
     1.5500    4.286801E-02  5.917986E-02  2.331475E+00
     1.6000    3.535271E-02  5.793781E-02  2.485300E+00
     1.6500    2.706380E-02  5.647709E-02  2.641850E+00
     1.7000    1.851274E-02  5.501637E-02  2.798400E+00
     1.7500    9.937830E-03  5.355564E-02  2.954950E+00
     1.8000    1.567433E-03  5.209492E-02  3.111500E+00
     1.8500   -6.848250E-03  5.138065E-02  3.275275E+00
     1.9000   -1.484982E-02  5.066637E-02  3.439050E+00
     1.9500   -2.223129E-02  4.995210E-02  3.602825E+00
     2.0000   -2.880922E-02  4.923783E-02  3.766600E+00
     2.0500   -3.456140E-02  4.844630E-02  3.935925E+00
     2.1000   -3.913810E-02  4.765478E-02  4.105250E+00
     2.1500   -4.244315E-02  4.686326E-02  4.274575E+00
     2.2000   -4.442112E-02  4.607174E-02  4.443900E+00
     2.2500   -4.501578E-02  4.522093E-02  4.617100E+00
     2.3000   -4.423551E-02  4.437011E-02  4.790300E+00
     2.3500   -4.215440E-02  4.351930E-02  4.963500E+00
     2.4000   -3.888475E-02  4.266849E-02  5.136700E+00
     2.4500   -3.447822E-02  4.184321E-02  5.314775E+00
     2.5000   -2.914690E-02  4.101793E-02  5.492850E+00
     2.5500   -2.309946E-02  4.019265E-02  5.670925E+00
     2.6000   -1.656073E-02  3.936738E-02  5.849000E+00
     2.6500   -9.820192E-03  3.852700E-02  6.025450E+00
     2.7000   -3.059991E-03  3.768662E-02  6.201900E+00
     2.7500    3.501176E-03  3.684624E-02  6.378350E+00
     2.8000    9.659920E-03  3.600586E-02  6.554800E+00
     2.8500    1.541162E-02  3.515986E-02  6.736925E+00
     2.9000    2.037809E-02  3.431385E-02  6.919050E+00
     2.9500    2.442393E-02  3.346785E-02  7.101175E+00
     3.0000    2.745236E-02  3.262184E-02  7.283300E+00
     3.0500    2.943031E-02  3.180149E-02  7.465375E+00
     3.1000    3.032273E-02  3.098114E-02  7.647450E+00
     3.1500    3.015177E-02  3.016079E-02  7.829525E+00
     3.2000    2.897673E-02  2.934044E-02  8.011600E+00
     3.2500    2.688724E-02  2.851401E-02  8.193400E+00
     3.3000    2.401103E-02  2.768758E-02  8.375200E+00
     3.3500    2.049221E-02  2.686115E-02  8.557000E+00
     3.4000    1.649117E-02  2.603472E-02  8.738800E+00
     3.4500    1.216497E-02  2.527452E-02  8.922625E+00
     3.5000    7.672465E-03  2.451433E-02  9.106450E+00
     3.5500    3.185372E-03  2.375413E-02  9.290275E+00
     3.6000   -1.133653E-03  2.299394E-02  9.474101E+00
     3.6500   -5.108625E-03  2.229448E-02  9.655976E+00
     3.7000   -8.668781E-03  2.159502E-02  9.837851E+00
     3.7500   -1.171123E-02  2.089556E-02  1.001973E+01
     3.8000   -1.415780E-02  2.019609E-02  1.020160E+01
     3.8500   -1.603033E-02  1.957674E-02  1.038418E+01
     3.9000   -1.724090E-02  1.895739E-02  1.056675E+01
     3.9500   -1.778485E-02  1.833804E-02  1.074933E+01
     4.0000   -1.768279E-02  1.771869E-02  1.093190E+01
     4.0500   -1.705684E-02  1.718279E-02  1.111673E+01
     4.1000   -1.587369E-02  1.664688E-02  1.130155E+01
     4.1500   -1.420917E-02  1.611098E-02  1.148638E+01
     4.2000   -1.215347E-02  1.557507E-02  1.167120E+01
     4.2500   -9.893048E-03  1.510454E-02  1.185223E+01
     4.3000   -7.437340E-03  1.463400E-02  1.203325E+01
     4.3500   -4.884490E-03  1.416347E-02  1.221428E+01
     4.4000   -2.331047E-03  1.369293E-02  1.239530E+01
     4.4500    2.000212E-04  1.328686E-02  1.258143E+01
     4.5000    2.573906E-03  1.288078E-02  1.276755E+01
     4.5500    4.711621E-03  1.247470E-02  1.295368E+01
     4.6000    6.547425E-03  1.206862E-02  1.313980E+01
     4.6500    8.092215E-03  1.172581E-02  1.332803E+01
     4.7000    9.258309E-03  1.138300E-02  1.351625E+01
     4.7500    1.002272E-02  1.104018E-02  1.370448E+01
     4.8000    1.037930E-02  1.069737E-02  1.389270E+01
     4.8500    1.038044E-02  1.039582E-02  1.408278E+01
     4.9000    1.000149E-02  1.009426E-02  1.427285E+01
     4.9500    9.277694E-03  9.792709E-03  1.446293E+01
     5.0000    8.256186E-03  9.491156E-03  1.465300E+01
     5.0500    7.022119E-03  9.230363E-03  1.484348E+01
     5.1000    5.598145E-03  8.969569E-03  1.503395E+01
     5.1500    4.048836E-03  8.708776E-03  1.522443E+01
     5.2000    2.440503E-03  8.447982E-03  1.541490E+01
     5.2500    8.129290E-04  8.213424E-03  1.560883E+01
     5.3000   -7.551611E-04  7.978867E-03  1.580275E+01
     5.3500   -2.204943E-03  7.744309E-03  1.599668E+01
     5.4000   -3.485400E-03  7.509751E-03  1.619060E+01
     5.4500   -4.574924E-03  7.305011E-03  1.638473E+01
     5.5000   -5.431002E-03  7.100271E-03  1.657885E+01
     5.5500   -6.032174E-03  6.895531E-03  1.677298E+01
     5.6000   -6.368469E-03  6.690791E-03  1.696710E+01
     5.6500   -6.466779E-03  6.511187E-03  1.716190E+01
     5.7000   -6.312363E-03  6.331584E-03  1.735670E+01
     5.7500   -5.924581E-03  6.151981E-03  1.755150E+01
     5.8000   -5.331419E-03  5.972378E-03  1.774630E+01
     5.8500   -4.583291E-03  5.815216E-03  1.794175E+01
     5.9000   -3.698207E-03  5.658053E-03  1.813720E+01
     5.9500   -2.718498E-03  5.500890E-03  1.833265E+01
     6.0000   -1.688339E-03  5.343727E-03  1.852810E+01
     6.0500   -6.529177E-04  5.223435E-03  1.872423E+01
     6.1000    3.610234E-04  5.103144E-03  1.892036E+01
     6.1500    1.314355E-03  4.982852E-03  1.911649E+01
     6.2000    2.172066E-03  4.862560E-03  1.931262E+01
     6.2500    2.904546E-03  4.742268E-03  1.950875E+01
     6.3000    3.488593E-03  4.621977E-03  1.970488E+01
     6.3500    3.908120E-03  4.501685E-03  1.990101E+01
     6.4000    4.154525E-03  4.381393E-03  2.009714E+01
     6.4500    4.226740E-03  4.261101E-03  2.029327E+01
     6.5000    4.130943E-03  4.140810E-03  2.048940E+01
     6.5500    3.918626E-03  4.061233E-03  2.068614E+01
     6.6000    3.563292E-03  3.981656E-03  2.088288E+01
     6.6500    3.084362E-03  3.902079E-03  2.107962E+01
     6.7000    2.505487E-03  3.822502E-03  2.127636E+01
     6.7500    1.853442E-03  3.742925E-03  2.147310E+01
     6.8000    1.156915E-03  3.663348E-03  2.166984E+01
     6.8500    4.452701E-04  3.583771E-03  2.186658E+01
     6.9000   -2.526846E-04  3.504194E-03  2.206332E+01
     6.9500   -9.098609E-04  3.424617E-03  2.226006E+01
     7.0000   -1.501941E-03  3.345040E-03  2.245680E+01
     7.0500   -2.026272E-03  3.288994E-03  2.265490E+01
     7.1000   -2.453967E-03  3.232948E-03  2.285300E+01
     7.1500   -2.771313E-03  3.176902E-03  2.305110E+01
     7.2000   -2.969472E-03  3.120856E-03  2.324920E+01
     7.2500   -3.044691E-03  3.064810E-03  2.344730E+01
     7.3000   -2.998292E-03  3.008764E-03  2.364540E+01
     7.3500   -2.836453E-03  2.952718E-03  2.384350E+01
     7.4000   -2.569794E-03  2.896672E-03  2.404160E+01
     7.4500   -2.212796E-03  2.840626E-03  2.423970E+01
     7.5000   -1.783078E-03  2.784580E-03  2.443780E+01
     7.5500   -1.298452E-03  2.740099E-03  2.463906E+01
     7.6000   -7.770688E-04  2.695618E-03  2.484032E+01
     7.6500   -2.413451E-04  2.651138E-03  2.504158E+01
     7.7000    2.864115E-04  2.606657E-03  2.524284E+01
     7.7500    7.849298E-04  2.562176E-03  2.544410E+01
     7.8000    1.234833E-03  2.517695E-03  2.564536E+01
     7.8500    1.619389E-03  2.473215E-03  2.584662E+01
     7.9000    1.925130E-03  2.428734E-03  2.604788E+01
     7.9500    2.142313E-03  2.384253E-03  2.624914E+01
     8.0000    2.265208E-03  2.339773E-03  2.645040E+01
     8.0500    2.296959E-03  2.299713E-03  2.665460E+01
     8.1000    2.232475E-03  2.259653E-03  2.685879E+01
     8.1500    2.077744E-03  2.219593E-03  2.706298E+01
     8.2000    1.842395E-03  2.179533E-03  2.726718E+01
     8.2500    1.539175E-03  2.139473E-03  2.747137E+01
     8.3000    1.183285E-03  2.099413E-03  2.767557E+01
     8.3500    7.916488E-04  2.059353E-03  2.787976E+01
     8.4000    3.821177E-04  2.019293E-03  2.808395E+01
     8.4500   -2.733756E-05  1.979234E-03  2.828815E+01
     8.5000   -4.194120E-04  1.939174E-03  2.849234E+01
     8.5500   -7.844398E-04  1.904196E-03  2.869893E+01
     8.6000   -1.103032E-03  1.869218E-03  2.890552E+01
     8.6500   -1.363129E-03  1.834241E-03  2.911211E+01
     8.7000   -1.555654E-03  1.799263E-03  2.931870E+01
     8.7500   -1.674811E-03  1.764285E-03  2.952529E+01
     8.8000   -1.718230E-03  1.729307E-03  2.973188E+01
     8.8500   -1.686954E-03  1.694330E-03  2.993847E+01
     8.9000   -1.585274E-03  1.659352E-03  3.014506E+01
     8.9500   -1.420414E-03  1.624374E-03  3.035165E+01
     9.0000   -1.202109E-03  1.589396E-03  3.055824E+01
     9.0500   -9.449558E-04  1.562758E-03  3.076657E+01
     9.1000   -6.557137E-04  1.536119E-03  3.097491E+01
     9.1500   -3.480798E-04  1.509480E-03  3.118324E+01
     9.2000   -3.611543E-05  1.482841E-03  3.139157E+01
     9.2500    2.663948E-04  1.456203E-03  3.159990E+01
     9.3000    5.465512E-04  1.429564E-03  3.180823E+01
     9.3500    7.928897E-04  1.402925E-03  3.201657E+01
     9.4000    9.958486E-04  1.376286E-03  3.222490E+01
     9.4500    1.148136E-03  1.349648E-03  3.243323E+01
     9.5000    1.244978E-03  1.323009E-03  3.264156E+01
     9.5500    1.292493E-03  1.304532E-03  3.285076E+01
     9.6000    1.282607E-03  1.286055E-03  3.305997E+01
     9.6500    1.217352E-03  1.267578E-03  3.326917E+01
     9.7000    1.101152E-03  1.249102E-03  3.347837E+01
     9.7500    9.405574E-04  1.230625E-03  3.368758E+01
     9.8000    7.438973E-04  1.212148E-03  3.389678E+01
     9.8500    5.208579E-04  1.193671E-03  3.410598E+01
     9.9000    2.820110E-04  1.175194E-03  3.431519E+01
     9.9500    3.831686E-05  1.156718E-03  3.452439E+01
    10.0000   -1.993778E-04  1.138241E-03  3.473359E+01
    10.0500   -4.256721E-04  1.126007E-03  3.494519E+01
    10.1000   -6.282202E-04  1.113774E-03  3.515680E+01
    10.1500   -7.985006E-04  1.101540E-03  3.536840E+01
    10.2000   -9.296208E-04  1.089307E-03  3.558000E+01
    10.2500   -1.016593E-03  1.077073E-03  3.579161E+01
    10.3000   -1.056518E-03  1.064840E-03  3.600321E+01
    10.3500   -1.048671E-03  1.052606E-03  3.621481E+01
    10.4000   -9.944881E-04  1.040373E-03  3.642642E+01
    10.4500   -8.974511E-04  1.028139E-03  3.663802E+01
    10.5000   -7.628870E-04  1.015906E-03  3.684962E+01
    10.5500   -5.976845E-04  1.003672E-03  3.706123E+01
    10.6000   -4.099481E-04  9.914390E-04  3.727283E+01
    10.6500   -2.086032E-04  9.792055E-04  3.748443E+01
    10.7000   -2.973404E-06  9.669720E-04  3.769604E+01
    10.7500    1.976503E-04  9.547385E-04  3.790764E+01
    10.8000    3.844296E-04  9.425050E-04  3.811924E+01
    10.8500    5.493679E-04  9.302715E-04  3.833085E+01
    10.9000    6.856524E-04  9.180380E-04  3.854245E+01
    10.9500    7.879335E-04  9.058045E-04  3.875405E+01
    11.0000    8.525306E-04  8.935710E-04  3.896566E+01
    11.0500    8.782092E-04  8.819032E-04  3.917835E+01
    11.1000    8.638588E-04  8.702353E-04  3.939104E+01
    11.1500    8.111719E-04  8.585675E-04  3.960373E+01
    11.2000    7.235417E-04  8.468996E-04  3.981642E+01
    11.2500    6.058636E-04  8.352318E-04  4.002911E+01
    11.3000    4.642716E-04  8.235639E-04  4.024180E+01
    11.3500    3.058248E-04  8.118961E-04  4.045450E+01
    11.4000    1.381584E-04  8.002282E-04  4.066719E+01
    11.4500   -3.088240E-05  7.885604E-04  4.087988E+01
    11.5000   -1.936092E-04  7.768925E-04  4.109257E+01
    11.5500   -3.428401E-04  7.652247E-04  4.130526E+01
    11.6000   -4.722162E-04  7.535568E-04  4.151795E+01
    11.6500   -5.764719E-04  7.418890E-04  4.173064E+01
    11.7000   -6.516470E-04  7.302211E-04  4.194333E+01
    11.7500   -6.952313E-04  7.185533E-04  4.215603E+01
    11.8000   -7.062385E-04  7.068854E-04  4.236872E+01
    11.8500   -6.852069E-04  6.952176E-04  4.258141E+01
    11.9000   -6.341277E-04  6.835497E-04  4.279410E+01
    11.9500   -5.563092E-04  6.718819E-04  4.300679E+01
    12.0000   -4.561816E-04  6.602140E-04  4.321948E+01
    12.0500   -3.395702E-04  6.526409E-04  4.343509E+01
    12.1000   -2.100012E-04  6.450677E-04  4.365071E+01
    12.1500   -7.377120E-05  6.374945E-04  4.386632E+01
    12.2000    6.265631E-05  6.299213E-04  4.408193E+01
    12.2500    1.929579E-04  6.223481E-04  4.429754E+01
    12.3000    3.112430E-04  6.147749E-04  4.451315E+01
    12.3500    4.123203E-04  6.072017E-04  4.472877E+01
    12.4000    4.919248E-04  5.996285E-04  4.494438E+01
    12.4500    5.468959E-04  5.920553E-04  4.515999E+01
    12.5000    5.752996E-04  5.844821E-04  4.537560E+01
    12.5500    5.764899E-04  5.769090E-04  4.559121E+01
    12.6000    5.511071E-04  5.693358E-04  4.580683E+01
    12.6500    5.010167E-04  5.617626E-04  4.602244E+01
    12.7000    4.291905E-04  5.541894E-04  4.623805E+01
    12.7500    3.395391E-04  5.466162E-04  4.645366E+01
    12.8000    2.367036E-04  5.390430E-04  4.666927E+01
    12.8500    1.258180E-04  5.314698E-04  4.688489E+01
    12.9000    1.225438E-05  5.238966E-04  4.710050E+01
    12.9500   -9.863715E-05  5.163234E-04  4.731611E+01
    13.0000   -2.017801E-04  5.087503E-04  4.753172E+01
    13.0500   -2.960081E-04  5.047003E-04  4.775063E+01
    13.1000   -3.746836E-04  5.006503E-04  4.796953E+01
    13.1500   -4.343098E-04  4.966003E-04  4.818843E+01
    13.2000   -4.723545E-04  4.925504E-04  4.840733E+01
    13.2500   -4.873564E-04  4.885004E-04  4.862624E+01
    13.3000   -4.789777E-04  4.844504E-04  4.884514E+01
    13.3500   -4.480023E-04  4.804005E-04  4.906404E+01
    13.4000   -3.962799E-04  4.763505E-04  4.928295E+01
    13.4500   -3.266201E-04  4.723005E-04  4.950185E+01
    13.5000   -2.426421E-04  4.682505E-04  4.972075E+01
    13.5500   -1.485878E-04  4.642006E-04  4.993966E+01
    13.6000   -4.910816E-05  4.601506E-04  5.015856E+01
    13.6500    5.096631E-05  4.561006E-04  5.037746E+01
    13.7000    1.468603E-04  4.520507E-04  5.059636E+01
    13.7500    2.340815E-04  4.480007E-04  5.081527E+01
    13.8000    3.086308E-04  4.439507E-04  5.103417E+01
    13.8500    3.671855E-04  4.399007E-04  5.125307E+01
    13.9000    4.072468E-04  4.358508E-04  5.147198E+01
    13.9500    4.272444E-04  4.318008E-04  5.169088E+01
    14.0000    4.265959E-04  4.277508E-04  5.190978E+01
    14.0500    4.053034E-04  4.231272E-04  5.212756E+01
    14.1000    3.654377E-04  4.185035E-04  5.234534E+01
    14.1500    3.092819E-04  4.138799E-04  5.256313E+01
    14.2000    2.398429E-04  4.092562E-04  5.278091E+01
    14.2500    1.606923E-04  4.046325E-04  5.299869E+01
    14.3000    7.578412E-05  4.000089E-04  5.321647E+01
    14.3500   -1.074241E-05  3.953852E-04  5.343425E+01
    14.4000   -9.476419E-05  3.907616E-04  5.365203E+01
    14.4500   -1.723708E-04  3.861379E-04  5.386981E+01
    14.5000   -2.400465E-04  3.815143E-04  5.408759E+01
    14.5500   -2.948291E-04  3.768906E-04  5.430537E+01
    14.6000   -3.344389E-04  3.722669E-04  5.452315E+01
    14.6500   -3.573718E-04  3.676433E-04  5.474094E+01
    14.7000   -3.629530E-04  3.630196E-04  5.495872E+01
    14.7500   -3.513495E-04  3.583960E-04  5.517650E+01
    14.8000   -3.235420E-04  3.537723E-04  5.539428E+01
    14.8500   -2.812581E-04  3.491487E-04  5.561206E+01
    14.9000   -2.268710E-04  3.445250E-04  5.582984E+01
    14.9500   -1.632699E-04  3.399014E-04  5.604762E+01
    15.0000   -9.370801E-05  3.352777E-04  5.626540E+01
    15.0500   -2.071663E-05  3.321236E-04  5.648625E+01
    15.1000    5.190193E-05  3.289695E-04  5.670710E+01
    15.1500    1.206347E-04  3.258154E-04  5.692795E+01
    15.2000    1.822237E-04  3.226613E-04  5.714880E+01
    15.2500    2.338205E-04  3.195072E-04  5.736965E+01
    15.3000    2.731173E-04  3.163531E-04  5.759050E+01
    15.3500    2.984496E-04  3.131989E-04  5.781135E+01
    15.4000    3.088651E-04  3.100448E-04  5.803220E+01
    15.4500    3.041565E-04  3.068907E-04  5.825305E+01
    15.5000    2.848570E-04  3.037366E-04  5.847390E+01
    15.5500    2.521996E-04  3.005825E-04  5.869475E+01
    15.6000    2.080430E-04  2.974284E-04  5.891560E+01
    15.6500    1.547680E-04  2.942743E-04  5.913645E+01
    15.7000    9.515010E-05  2.911202E-04  5.935730E+01
    15.7500    3.221612E-05  2.879661E-04  5.957815E+01
    15.8000   -3.090963E-05  2.848120E-04  5.979900E+01
    15.8500   -9.116018E-05  2.816579E-04  6.001985E+01
    15.9000   -1.456750E-04  2.785038E-04  6.024070E+01
    15.9500   -1.919356E-04  2.753496E-04  6.046155E+01
    16.0000   -2.278817E-04  2.721955E-04  6.068240E+01
    16.0500   -2.537724E-04  2.705837E-04  6.090670E+01
    16.1000   -2.667002E-04  2.689718E-04  6.113100E+01
    16.1500   -2.661734E-04  2.673599E-04  6.135530E+01
    16.2000   -2.523789E-04  2.657480E-04  6.157960E+01
    16.2500   -2.261647E-04  2.641362E-04  6.180390E+01
    16.3000   -1.889901E-04  2.625243E-04  6.202820E+01
    16.3500   -1.428448E-04  2.609124E-04  6.225250E+01
    16.4000   -9.014300E-05  2.593005E-04  6.247680E+01
    16.4500   -3.359738E-05  2.576886E-04  6.270110E+01
    16.5000    2.392055E-05  2.560768E-04  6.292540E+01
    16.5500    7.952616E-05  2.544649E-04  6.314970E+01
    16.6000    1.304664E-04  2.528530E-04  6.337400E+01
    16.6500    1.742560E-04  2.512411E-04  6.359830E+01
    16.7000    2.087989E-04  2.496293E-04  6.382260E+01
    16.7500    2.324881E-04  2.480174E-04  6.404690E+01
    16.8000    2.442798E-04  2.464055E-04  6.427120E+01
    16.8500    2.437392E-04  2.447936E-04  6.449550E+01
    16.9000    2.310537E-04  2.431818E-04  6.471980E+01
    16.9500    2.070161E-04  2.415699E-04  6.494410E+01
    17.0000    1.729765E-04  2.399580E-04  6.516840E+01
    17.0500    1.310709E-04  2.376974E-04  6.538938E+01
    17.1000    8.361758E-05  2.354368E-04  6.561036E+01
    17.1500    3.302399E-05  2.331761E-04  6.583134E+01
    17.2000   -1.819468E-05  2.309155E-04  6.605232E+01
    17.2500   -6.754055E-05  2.286549E-04  6.627330E+01
    17.3000   -1.126549E-04  2.263943E-04  6.649428E+01
    17.3500   -1.514308E-04  2.241336E-04  6.671526E+01
    17.4000   -1.821115E-04  2.218730E-04  6.693624E+01
    17.4500   -2.033693E-04  2.196124E-04  6.715722E+01
    17.5000   -2.143625E-04  2.173518E-04  6.737820E+01
    17.5500   -2.147666E-04  2.150912E-04  6.759918E+01
    17.6000   -2.047803E-04  2.128305E-04  6.782016E+01
    17.6500   -1.851046E-04  2.105699E-04  6.804114E+01
    17.7000   -1.568991E-04  2.083093E-04  6.826212E+01
    17.7500   -1.217148E-04  2.060487E-04  6.848310E+01
    17.8000   -8.141068E-05  2.037880E-04  6.870408E+01
    17.8500   -3.805574E-05  2.015274E-04  6.892506E+01
    17.9000    6.176839E-06  1.992668E-04  6.914604E+01
    17.9500    4.911849E-05  1.970062E-04  6.936702E+01
    18.0000    8.871164E-05  1.947456E-04  6.958800E+01
    18.0500    1.239884E-04  1.931320E-04  6.981213E+01
    18.1000    1.525131E-04  1.915185E-04  7.003625E+01
    18.1500    1.729749E-04  1.899050E-04  7.026038E+01
    18.2000    1.844882E-04  1.882915E-04  7.048450E+01
    18.2500    1.866295E-04  1.866780E-04  7.070863E+01
    18.3000    1.794516E-04  1.850645E-04  7.093275E+01
    18.3500    1.634724E-04  1.834509E-04  7.115688E+01
    18.4000    1.396415E-04  1.818374E-04  7.138100E+01
    18.4500    1.092848E-04  1.802239E-04  7.160513E+01
    18.5000    7.403181E-05  1.786104E-04  7.182925E+01
    18.5500    3.572827E-05  1.769969E-04  7.205338E+01
    18.6000   -3.660022E-06  1.753834E-04  7.227750E+01
    18.6500   -4.214817E-05  1.737698E-04  7.250163E+01
    18.7000   -7.783217E-05  1.721563E-04  7.272575E+01
    18.7500   -1.089831E-04  1.705428E-04  7.294988E+01
    18.8000   -1.341308E-04  1.689293E-04  7.317400E+01
    18.8500   -1.521330E-04  1.673158E-04  7.339813E+01
    18.9000   -1.622267E-04  1.657023E-04  7.362225E+01
    18.9500   -1.640593E-04  1.640887E-04  7.384638E+01
    19.0000   -1.576989E-04  1.624752E-04  7.407050E+01
    19.0500   -1.439607E-04  1.615244E-04  7.429810E+01
    19.1000   -1.229917E-04  1.605735E-04  7.452570E+01
    19.1500   -9.595497E-05  1.596226E-04  7.475330E+01
    19.2000   -6.431189E-05  1.586717E-04  7.498090E+01
    19.2500   -2.974399E-05  1.577209E-04  7.520850E+01
    19.3000    5.936655E-06  1.567700E-04  7.543610E+01
    19.3500    4.088230E-05  1.558191E-04  7.566370E+01
    19.4000    7.330521E-05  1.548683E-04  7.589130E+01
    19.4500    1.015692E-04  1.539174E-04  7.611890E+01
    19.5000    1.242719E-04  1.529665E-04  7.634650E+01
    19.5500    1.403147E-04  1.520157E-04  7.657410E+01
    19.6000    1.489551E-04  1.510648E-04  7.680170E+01
    19.6500    1.498413E-04  1.501139E-04  7.702930E+01
    19.7000    1.430246E-04  1.491630E-04  7.725690E+01
    19.7500    1.289528E-04  1.482122E-04  7.748450E+01
    19.8000    1.084414E-04  1.472613E-04  7.771210E+01
    19.8500    8.262697E-05  1.463104E-04  7.793970E+01
    19.9000    5.290493E-05  1.453596E-04  7.816730E+01
    19.9500    2.085381E-05  1.444087E-04  7.839490E+01
    20.0000   -1.184830E-05  1.434578E-04  7.862250E+01
