                                                          Feff 6.01l  potph 4.12
     5.1000   -1.337450E-02  1.339624E-02  1.093860E+01
     5.1500   -1.298465E-02  1.303581E-02  1.108420E+01
     5.2000   -1.232927E-02  1.267538E-02  1.122980E+01
     5.2500   -1.146670E-02  1.236339E-02  1.137878E+01
     5.3000   -1.038475E-02  1.205140E-02  1.152775E+01
     5.3500   -9.119743E-03  1.173941E-02  1.167673E+01
     5.4000   -7.711028E-03  1.142742E-02  1.182570E+01
     5.4500   -6.206839E-03  1.114290E-02  1.197558E+01
     5.5000   -4.634054E-03  1.085838E-02  1.212545E+01
     5.5500   -3.034211E-03  1.057387E-02  1.227533E+01
     5.6000   -1.447731E-03  1.028935E-02  1.242520E+01
     5.6500    1.036694E-04  1.003629E-02  1.257670E+01
     5.7000    1.576315E-03  9.783229E-03  1.272820E+01
     5.7500    2.937464E-03  9.530171E-03  1.287970E+01
     5.8000    4.158656E-03  9.277112E-03  1.303120E+01
     5.8500    5.245127E-03  9.047441E-03  1.318478E+01
     5.9000    6.150881E-03  8.817771E-03  1.333835E+01
     5.9500    6.861501E-03  8.588100E-03  1.349193E+01
     6.0000    7.368350E-03  8.358429E-03  1.364550E+01
     6.0500    7.713413E-03  8.165866E-03  1.380272E+01
     6.1000    7.848413E-03  7.973303E-03  1.395994E+01
     6.1500    7.779183E-03  7.780740E-03  1.411716E+01
     6.2000    7.516856E-03  7.588178E-03  1.427438E+01
     6.2500    7.077357E-03  7.395615E-03  1.443160E+01
     6.3000    6.480778E-03  7.203052E-03  1.458882E+01
     6.3500    5.750654E-03  7.010489E-03  1.474604E+01
     6.4000    4.913166E-03  6.817926E-03  1.490326E+01
     6.4500    3.996291E-03  6.625363E-03  1.506048E+01
     6.5000    3.028935E-03  6.432800E-03  1.521770E+01
     6.5500    2.034220E-03  6.284724E-03  1.537835E+01
     6.6000    1.031940E-03  6.136647E-03  1.553900E+01
     6.6500    4.978211E-05  5.988571E-03  1.569965E+01
     6.7000   -8.862864E-04  5.840494E-03  1.586030E+01
     6.7500   -1.752706E-03  5.692417E-03  1.602095E+01
     6.8000   -2.528918E-03  5.544341E-03  1.618160E+01
     6.8500   -3.197845E-03  5.396264E-03  1.634225E+01
     6.9000   -3.746259E-03  5.248188E-03  1.650290E+01
     6.9500   -4.165019E-03  5.100111E-03  1.666355E+01
     7.0000   -4.449178E-03  4.952035E-03  1.682420E+01
     7.0500   -4.639639E-03  4.845968E-03  1.698590E+01
     7.1000   -4.699191E-03  4.739902E-03  1.714760E+01
     7.1500   -4.631675E-03  4.633836E-03  1.730930E+01
     7.2000   -4.444362E-03  4.527770E-03  1.747100E+01
     7.2500   -4.147621E-03  4.421704E-03  1.763270E+01
     7.3000   -3.754506E-03  4.315638E-03  1.779440E+01
     7.3500   -3.280276E-03  4.209572E-03  1.795610E+01
     7.4000   -2.741868E-03  4.103506E-03  1.811780E+01
     7.4500   -2.157334E-03  3.997440E-03  1.827950E+01
     7.5000   -1.545267E-03  3.891374E-03  1.844120E+01
     7.5500   -9.308114E-04  3.821740E-03  1.860352E+01
     7.6000   -3.137130E-04  3.752106E-03  1.876585E+01
     7.6500    2.892048E-04  3.682472E-03  1.892817E+01
     7.7000    8.620810E-04  3.612838E-03  1.909050E+01
     7.7500    1.390435E-03  3.543204E-03  1.925282E+01
     7.8000    1.861530E-03  3.473570E-03  1.941514E+01
     7.8500    2.264682E-03  3.403936E-03  1.957747E+01
     7.9000    2.591488E-03  3.334302E-03  1.973979E+01
     7.9500    2.835999E-03  3.264668E-03  1.990212E+01
     8.0000    2.994798E-03  3.195034E-03  2.006444E+01
     8.0500    3.091371E-03  3.149720E-03  2.022757E+01
     8.1000    3.103042E-03  3.104407E-03  2.039070E+01
     8.1500    3.031884E-03  3.059093E-03  2.055383E+01
     8.2000    2.882181E-03  3.013779E-03  2.071696E+01
     8.2500    2.660253E-03  2.968466E-03  2.088009E+01
     8.3000    2.374219E-03  2.923152E-03  2.104321E+01
     8.3500    2.033732E-03  2.877838E-03  2.120634E+01
     8.4000    1.649658E-03  2.832524E-03  2.136947E+01
     8.4500    1.233747E-03  2.787211E-03  2.153260E+01
     8.5000    7.982757E-04  2.741897E-03  2.169573E+01
     8.5500    3.507776E-04  2.708533E-03  2.186128E+01
     8.6000   -9.540797E-05  2.675168E-03  2.202682E+01
     8.6500   -5.279957E-04  2.641804E-03  2.219237E+01
     8.7000   -9.353722E-04  2.608440E-03  2.235791E+01
     8.7500   -1.306908E-03  2.575075E-03  2.252346E+01
     8.8000   -1.633235E-03  2.541711E-03  2.268900E+01
     8.8500   -1.906480E-03  2.508347E-03  2.285455E+01
     8.9000   -2.120450E-03  2.474982E-03  2.302009E+01
     8.9500   -2.270771E-03  2.441618E-03  2.318564E+01
     9.0000   -2.354962E-03  2.408253E-03  2.335118E+01
     9.0500   -2.375035E-03  2.377187E-03  2.351939E+01
     9.1000   -2.327622E-03  2.346121E-03  2.368761E+01
     9.1500   -2.215805E-03  2.315055E-03  2.385582E+01
     9.2000   -2.044452E-03  2.283989E-03  2.402403E+01
     9.2500   -1.820024E-03  2.252922E-03  2.419225E+01
     9.3000   -1.550349E-03  2.221856E-03  2.436046E+01
     9.3500   -1.244361E-03  2.190790E-03  2.452867E+01
     9.4000   -9.118077E-04  2.159724E-03  2.469689E+01
     9.4500   -5.629443E-04  2.128657E-03  2.486510E+01
     9.5000   -2.082216E-04  2.097591E-03  2.503331E+01
     9.5500    1.447183E-04  2.065639E-03  2.520286E+01
     9.6000    4.827514E-04  2.033687E-03  2.537241E+01
     9.6500    7.964656E-04  2.001735E-03  2.554196E+01
     9.7000    1.077446E-03  1.969783E-03  2.571150E+01
     9.7500    1.318501E-03  1.937830E-03  2.588105E+01
     9.8000    1.513842E-03  1.905878E-03  2.605060E+01
     9.8500    1.659219E-03  1.873926E-03  2.622015E+01
     9.9000    1.752001E-03  1.841974E-03  2.638970E+01
     9.9500    1.791211E-03  1.810022E-03  2.655924E+01
    10.0000    1.777503E-03  1.778070E-03  2.672879E+01
    10.0500    1.716822E-03  1.750338E-03  2.689955E+01
    10.1000    1.608038E-03  1.722606E-03  2.707031E+01
    10.1500    1.455861E-03  1.694874E-03  2.724106E+01
    10.2000    1.266163E-03  1.667142E-03  2.741182E+01
    10.2500    1.045767E-03  1.639410E-03  2.758258E+01
    10.3000    8.022111E-04  1.611678E-03  2.775333E+01
    10.3500    5.434953E-04  1.583946E-03  2.792409E+01
    10.4000    2.778235E-04  1.556215E-03  2.809485E+01
    10.4500    1.334402E-05  1.528483E-03  2.826560E+01
    10.5000   -2.420991E-04  1.500751E-03  2.843636E+01
    10.5500   -4.811987E-04  1.473019E-03  2.860712E+01
    10.6000   -6.973939E-04  1.445287E-03  2.877788E+01
    10.6500   -8.850488E-04  1.417555E-03  2.894863E+01
    10.7000   -1.039598E-03  1.389823E-03  2.911939E+01
    10.7500   -1.157653E-03  1.362091E-03  2.929015E+01
    10.8000   -1.237069E-03  1.334359E-03  2.946090E+01
    10.8500   -1.276969E-03  1.306627E-03  2.963166E+01
    10.9000   -1.277729E-03  1.278895E-03  2.980242E+01
    10.9500   -1.240921E-03  1.251163E-03  2.997317E+01
    11.0000   -1.169222E-03  1.223431E-03  3.014393E+01
    11.0500   -1.076864E-03  1.209201E-03  3.031736E+01
    11.1000   -9.544341E-04  1.194970E-03  3.049078E+01
    11.1500   -8.063257E-04  1.180739E-03  3.066420E+01
    11.2000   -6.376147E-04  1.166508E-03  3.083763E+01
    11.2500   -4.538875E-04  1.152277E-03  3.101105E+01
    11.3000   -2.610576E-04  1.138047E-03  3.118448E+01
    11.3500   -6.517613E-05  1.123816E-03  3.135790E+01
    11.4000    1.277577E-04  1.109585E-03  3.153132E+01
    11.4500    3.119803E-04  1.095354E-03  3.170475E+01
    11.5000    4.821354E-04  1.081123E-03  3.187817E+01
    11.5500    6.334303E-04  1.066893E-03  3.205160E+01
    11.6000    7.617701E-04  1.052662E-03  3.222502E+01
    11.6500    8.638668E-04  1.038431E-03  3.239844E+01
    11.7000    9.373216E-04  1.024200E-03  3.257187E+01
    11.7500    9.806767E-04  1.009969E-03  3.274529E+01
    11.8000    9.934367E-04  9.957385E-04  3.291872E+01
    11.8500    9.760593E-04  9.815077E-04  3.309214E+01
    11.9000    9.299162E-04  9.672769E-04  3.326556E+01
    11.9500    8.572270E-04  9.530461E-04  3.343899E+01
    12.0000    7.609666E-04  9.388153E-04  3.361241E+01
    12.0500    6.466757E-04  9.311165E-04  3.378977E+01
    12.1000    5.140502E-04  9.234177E-04  3.396713E+01
    12.1500    3.675534E-04  9.157189E-04  3.414449E+01
    12.2000    2.120129E-04  9.080201E-04  3.432186E+01
    12.2500    5.246219E-05  9.003213E-04  3.449922E+01
    12.3000   -1.060225E-04  8.926226E-04  3.467658E+01
    12.3500   -2.584834E-04  8.849238E-04  3.485394E+01
    12.4000   -4.002363E-04  8.772250E-04  3.503130E+01
    12.4500   -5.270145E-04  8.695262E-04  3.520866E+01
    12.5000   -6.350972E-04  8.618274E-04  3.538602E+01
    12.5500   -7.214175E-04  8.541286E-04  3.556338E+01
    12.6000   -7.836494E-04  8.464298E-04  3.574074E+01
    12.6500   -8.202678E-04  8.387310E-04  3.591810E+01
    12.7000   -8.305839E-04  8.310322E-04  3.609547E+01
    12.7500   -8.147515E-04  8.233334E-04  3.627283E+01
    12.8000   -7.737479E-04  8.156347E-04  3.645019E+01
    12.8500   -7.093276E-04  8.079359E-04  3.662755E+01
    12.9000   -6.239532E-04  8.002371E-04  3.680491E+01
    12.9500   -5.207034E-04  7.925383E-04  3.698227E+01
    13.0000   -4.031649E-04  7.848395E-04  3.715963E+01
    13.0500   -2.753221E-04  7.760190E-04  3.733643E+01
    13.1000   -1.417970E-04  7.671985E-04  3.751322E+01
    13.1500   -6.900501E-06  7.583781E-04  3.769001E+01
    13.2000    1.251086E-04  7.495576E-04  3.786681E+01
    13.2500    2.501585E-04  7.407371E-04  3.804360E+01
    13.3000    3.644894E-04  7.319166E-04  3.822040E+01
    13.3500    4.647669E-04  7.230962E-04  3.839719E+01
    13.4000    5.481785E-04  7.142757E-04  3.857398E+01
    13.4500    6.125118E-04  7.054552E-04  3.875078E+01
    13.5000    6.562108E-04  6.966347E-04  3.892757E+01
    13.5500    6.784111E-04  6.878143E-04  3.910437E+01
    13.6000    6.789508E-04  6.789938E-04  3.928116E+01
    13.6500    6.583593E-04  6.701733E-04  3.945795E+01
    13.7000    6.178235E-04  6.613528E-04  3.963475E+01
    13.7500    5.591342E-04  6.525324E-04  3.981154E+01
    13.8000    4.846135E-04  6.437119E-04  3.998834E+01
    13.8500    3.970273E-04  6.348914E-04  4.016513E+01
    13.9000    2.994848E-04  6.260709E-04  4.034192E+01
    13.9500    1.953306E-04  6.172505E-04  4.051872E+01
    14.0000    8.803018E-05  6.084300E-04  4.069551E+01
    14.0500   -1.911702E-05  6.014403E-04  4.087250E+01
    14.1000   -1.232070E-04  5.944507E-04  4.104948E+01
    14.1500   -2.210399E-04  5.874610E-04  4.122647E+01
    14.2000   -3.096868E-04  5.804713E-04  4.140345E+01
    14.2500   -3.865769E-04  5.734817E-04  4.158043E+01
    14.3000   -4.495716E-04  5.664920E-04  4.175742E+01
    14.3500   -4.970233E-04  5.595024E-04  4.193440E+01
    14.4000   -5.278169E-04  5.525127E-04  4.211139E+01
    14.4500   -5.413929E-04  5.455230E-04  4.228837E+01
    14.5000   -5.377526E-04  5.385334E-04  4.246536E+01
    14.5500   -5.174443E-04  5.315437E-04  4.264234E+01
    14.6000   -4.815333E-04  5.245540E-04  4.281933E+01
    14.6500   -4.315544E-04  5.175644E-04  4.299631E+01
    14.7000   -3.694517E-04  5.105747E-04  4.317329E+01
    14.7500   -2.975054E-04  5.035851E-04  4.335028E+01
    14.8000   -2.182503E-04  4.965954E-04  4.352726E+01
    14.8500   -1.343874E-04  4.896057E-04  4.370425E+01
    14.9000   -4.869278E-05  4.826161E-04  4.388123E+01
    14.9500    3.607447E-05  4.756264E-04  4.405822E+01
    15.0000    1.172606E-04  4.686368E-04  4.423520E+01
    15.0500    1.965967E-04  4.653208E-04  4.441850E+01
    15.1000    2.682506E-04  4.620048E-04  4.460179E+01
    15.1500    3.299331E-04  4.586888E-04  4.478509E+01
    15.2000    3.797220E-04  4.553728E-04  4.496838E+01
    15.2500    4.161219E-04  4.520568E-04  4.515168E+01
    15.3000    4.381081E-04  4.487408E-04  4.533497E+01
    15.3500    4.451547E-04  4.454248E-04  4.551827E+01
    15.4000    4.372451E-04  4.421088E-04  4.570156E+01
    15.4500    4.148653E-04  4.387928E-04  4.588486E+01
    15.5000    3.789800E-04  4.354768E-04  4.606815E+01
    15.5500    3.309931E-04  4.321608E-04  4.625145E+01
    15.6000    2.726941E-04  4.288448E-04  4.643474E+01
    15.6500    2.061920E-04  4.255288E-04  4.661804E+01
    15.7000    1.338392E-04  4.222128E-04  4.680133E+01
    15.7500    5.814884E-05  4.188968E-04  4.698463E+01
    15.8000   -1.829255E-05  4.155809E-04  4.716792E+01
    15.8500   -9.291345E-05  4.122649E-04  4.735122E+01
    15.9000   -1.632437E-04  4.089489E-04  4.753451E+01
    15.9500   -2.269965E-04  4.056329E-04  4.771781E+01
    16.0000   -2.821424E-04  4.023169E-04  4.790110E+01
    16.0500   -3.275775E-04  3.994889E-04  4.808529E+01
    16.1000   -3.613383E-04  3.966610E-04  4.826947E+01
    16.1500   -3.824483E-04  3.938330E-04  4.845366E+01
    16.2000   -3.903735E-04  3.910051E-04  4.863784E+01
    16.2500   -3.850342E-04  3.881771E-04  4.882203E+01
    16.3000   -3.668013E-04  3.853492E-04  4.900621E+01
    16.3500   -3.364777E-04  3.825212E-04  4.919040E+01
    16.4000   -2.952643E-04  3.796933E-04  4.937458E+01
    16.4500   -2.447138E-04  3.768653E-04  4.955877E+01
    16.5000   -1.866729E-04  3.740374E-04  4.974295E+01
    16.5500   -1.232147E-04  3.712094E-04  4.992714E+01
    16.6000   -5.656558E-05  3.683815E-04  5.011132E+01
    16.6500    1.097353E-05  3.655535E-04  5.029551E+01
    16.7000    7.710605E-05  3.627256E-04  5.047969E+01
    16.7500    1.396180E-04  3.598976E-04  5.066388E+01
    16.8000    1.964522E-04  3.570697E-04  5.084806E+01
    16.8500    2.457758E-04  3.542417E-04  5.103225E+01
    16.9000    2.860392E-04  3.514138E-04  5.121643E+01
    16.9500    3.160246E-04  3.485858E-04  5.140062E+01
    17.0000    3.348823E-04  3.457579E-04  5.158480E+01
    17.0500    3.414672E-04  3.423480E-04  5.176453E+01
    17.1000    3.369640E-04  3.389382E-04  5.194426E+01
    17.1500    3.217366E-04  3.355283E-04  5.212399E+01
    17.2000    2.964900E-04  3.321184E-04  5.230372E+01
    17.2500    2.622411E-04  3.287086E-04  5.248345E+01
    17.3000    2.202788E-04  3.252987E-04  5.266318E+01
    17.3500    1.721171E-04  3.218888E-04  5.284291E+01
    17.4000    1.194407E-04  3.184790E-04  5.302264E+01
    17.4500    6.404647E-05  3.150691E-04  5.320237E+01
    17.5000    7.782623E-06  3.116592E-04  5.338210E+01
    17.5500   -4.751320E-05  3.082494E-04  5.356183E+01
    17.6000   -1.000738E-04  3.048395E-04  5.374156E+01
    17.6500   -1.482588E-04  3.014296E-04  5.392129E+01
    17.7000   -1.906061E-04  2.980198E-04  5.410102E+01
    17.7500   -2.258757E-04  2.946099E-04  5.428075E+01
    17.8000   -2.530857E-04  2.912000E-04  5.446048E+01
    17.8500   -2.715393E-04  2.877902E-04  5.464021E+01
    17.9000   -2.808412E-04  2.843803E-04  5.481994E+01
    17.9500   -2.809037E-04  2.809704E-04  5.499967E+01
    18.0000   -2.719432E-04  2.775606E-04  5.517940E+01
    18.0500   -2.552468E-04  2.755059E-04  5.536376E+01
    18.1000   -2.301835E-04  2.734512E-04  5.554811E+01
    18.1500   -1.977258E-04  2.713966E-04  5.573247E+01
    18.2000   -1.590830E-04  2.693419E-04  5.591682E+01
    18.2500   -1.156567E-04  2.672872E-04  5.610118E+01
    18.3000   -6.898980E-05  2.652326E-04  5.628553E+01
    18.3500   -2.071218E-05  2.631779E-04  5.646989E+01
    18.4000    2.751644E-05  2.611232E-04  5.665424E+01
    18.4500    7.406341E-05  2.590685E-04  5.683860E+01
    18.5000    1.173785E-04  2.570139E-04  5.702295E+01
    18.5500    1.560454E-04  2.549592E-04  5.720731E+01
    18.6000    1.888280E-04  2.529045E-04  5.739166E+01
    18.6500    2.147101E-04  2.508499E-04  5.757602E+01
    18.7000    2.329260E-04  2.487952E-04  5.776037E+01
    18.7500    2.429832E-04  2.467405E-04  5.794473E+01
    18.8000    2.446745E-04  2.446858E-04  5.812908E+01
    18.8500    2.380809E-04  2.426312E-04  5.831344E+01
    18.9000    2.235639E-04  2.405765E-04  5.849779E+01
    18.9500    2.017483E-04  2.385218E-04  5.868215E+01
    19.0000    1.734972E-04  2.364672E-04  5.886650E+01
    19.0500    1.394143E-04  2.355785E-04  5.905698E+01
    19.1000    1.005598E-04  2.346898E-04  5.924745E+01
    19.1500    5.837197E-05  2.338011E-04  5.943793E+01
    19.2000    1.439862E-05  2.329125E-04  5.962840E+01
    19.2500   -2.975969E-05  2.320238E-04  5.981888E+01
    19.3000   -7.250785E-05  2.311351E-04  6.000935E+01
    19.3500   -1.123138E-04  2.302465E-04  6.019983E+01
    19.4000   -1.477635E-04  2.293578E-04  6.039030E+01
    19.4500   -1.776110E-04  2.284691E-04  6.058078E+01
    19.5000   -2.008225E-04  2.275805E-04  6.077125E+01
    19.5500   -2.166117E-04  2.266918E-04  6.096173E+01
    19.6000   -2.244666E-04  2.258031E-04  6.115220E+01
    19.6500   -2.241657E-04  2.249145E-04  6.134268E+01
    19.7000   -2.157839E-04  2.240258E-04  6.153315E+01
    19.7500   -1.996874E-04  2.231371E-04  6.172363E+01
    19.8000   -1.765181E-04  2.222485E-04  6.191410E+01
    19.8500   -1.471684E-04  2.213598E-04  6.210458E+01
    19.9000   -1.127468E-04  2.204711E-04  6.229505E+01
    19.9500   -7.453619E-05  2.195825E-04  6.248553E+01
    20.0000   -3.394604E-05  2.186938E-04  6.267600E+01
