                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 0.827 Rnm= 1.310 K shell
 Pot 1 Z= 8 Rmt= 0.673 Rnm= 1.068
 Gam_ch=1.761E+00 H-L exch
 Mu=-9.762E-01 kf=2.403E+00 Vint=-2.298E+01 Rs_int= 1.509
 Path    1      icalc       2                             Feff 6.01l genfmt 1.44
 -------------------------------------------------------------------------------
   2   1.000   1.5000    2.2699   -0.97617 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  29 Cu       absorbing atom
     1.5000    0.0000    0.0000  1   8 O     
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda      real[p]@#
  0.000  2.7727E+00  0.0000E+00 -4.7491E+00  0.1013E+01  2.0800E+01  2.4038E+00
  0.200  2.7705E+00  8.7092E-02 -5.3307E+00  0.1013E+01  2.0867E+01  2.4117E+00
  0.400  2.7640E+00  1.7075E-01 -5.8758E+00  0.1013E+01  2.1049E+01  2.4353E+00
  0.600  2.7533E+00  2.4808E-01 -6.3852E+00  0.1013E+01  2.1287E+01  2.4743E+00
  0.800  2.7385E+00  3.1709E-01 -6.8599E+00  0.1013E+01  2.1494E+01  2.5279E+00
  1.000  2.7198E+00  3.7673E-01 -7.3012E+00  0.1014E+01  2.1563E+01  2.5954E+00
  1.200  2.6972E+00  4.2681E-01 -7.7102E+00  0.1014E+01  2.1396E+01  2.6760E+00
  1.400  2.6707E+00  4.6770E-01 -8.0878E+00  0.1016E+01  2.0935E+01  2.7691E+00
  1.600  2.6402E+00  5.0003E-01 -8.4345E+00  0.1018E+01  2.0183E+01  2.8739E+00
  1.800  2.6052E+00  5.2449E-01 -8.7504E+00  0.1021E+01  1.9209E+01  2.9901E+00
  2.000  2.5650E+00  5.4168E-01 -9.0354E+00  0.1025E+01  1.8125E+01  3.1172E+00
  2.200  2.5187E+00  5.5203E-01 -9.2889E+00  0.1030E+01  1.7059E+01  3.2551E+00
  2.400  2.4648E+00  5.5574E-01 -9.5101E+00  0.1034E+01  1.6128E+01  3.4038E+00
  2.600  2.4016E+00  5.5289E-01 -9.6982E+00  0.1039E+01  1.5433E+01  3.5633E+00
  2.800  2.2580E+00  5.3457E-01 -9.7573E+00  0.1053E+01  1.3663E+01  3.7859E+00
  3.000  2.2459E+00  5.6086E-01 -1.0004E+01  0.1125E+01  8.3804E+00  3.9121E+00
  3.200  2.2326E+00  5.7051E-01 -1.0217E+01  0.1173E+01  6.8994E+00  4.0451E+00
  3.400  2.2281E+00  5.6923E-01 -1.0400E+01  0.1202E+01  6.2550E+00  4.1844E+00
  3.600  2.2043E+00  5.5969E-01 -1.0557E+01  0.1210E+01  5.9402E+00  4.3294E+00
  3.800  2.1797E+00  5.3964E-01 -1.0682E+01  0.1210E+01  5.7936E+00  4.4797E+00
  4.000  2.1392E+00  5.1253E-01 -1.0797E+01  0.1205E+01  5.7470E+00  4.6347E+00
  4.200  2.0972E+00  4.8024E-01 -1.0897E+01  0.1194E+01  5.7663E+00  4.7939E+00
  4.400  2.0353E+00  4.4873E-01 -1.0997E+01  0.1183E+01  5.8321E+00  4.9570E+00
  4.600  1.9743E+00  4.1439E-01 -1.1086E+01  0.1170E+01  5.9329E+00  5.1236E+00
  4.800  1.9100E+00  3.8212E-01 -1.1175E+01  0.1158E+01  6.0611E+00  5.2931E+00
  5.000  1.8392E+00  3.5236E-01 -1.1266E+01  0.1145E+01  6.2115E+00  5.4655E+00
  5.200  1.7590E+00  3.2574E-01 -1.1360E+01  0.1134E+01  6.3805E+00  5.6402E+00
  5.400  1.6799E+00  3.0195E-01 -1.1456E+01  0.1123E+01  6.5654E+00  5.8171E+00
  5.600  1.5949E+00  2.8141E-01 -1.1559E+01  0.1111E+01  6.7641E+00  5.9960E+00
  5.800  1.5121E+00  2.6361E-01 -1.1665E+01  0.1101E+01  6.9751E+00  6.1766E+00
  6.000  1.4255E+00  2.4841E-01 -1.1774E+01  0.1091E+01  7.1973E+00  6.3588E+00
  6.500  1.2086E+00  2.2085E-01 -1.2042E+01  0.1068E+01  7.7951E+00  6.8200E+00
  7.000  9.9597E-01  2.0161E-01 -1.2285E+01  0.1048E+01  8.4455E+00  7.2880E+00
  7.500  7.9325E-01  1.8342E-01 -1.2497E+01  0.1031E+01  9.1413E+00  7.7612E+00
  8.000  6.0503E-01  1.6313E-01 -1.2677E+01  0.1015E+01  9.8777E+00  8.2386E+00
  8.500  4.3235E-01  1.4050E-01 -1.2839E+01  0.1001E+01  1.0651E+01  8.7194E+00
  9.000  2.7184E-01  1.1774E-01 -1.2994E+01  0.9891E+00  1.1459E+01  9.2028E+00
  9.500  1.2214E-01  9.7762E-02 -1.3149E+01  0.9782E+00  1.2298E+01  9.6884E+00
 10.000 -3.0482E-02  8.2613E-02 -1.3301E+01  0.9678E+00  1.3169E+01  1.0176E+01
 11.000 -3.3783E-01  6.7353E-02 -1.3562E+01  0.9509E+00  1.4996E+01  1.1155E+01
 12.000 -6.3924E-01  6.2251E-02 -1.3753E+01  0.9395E+00  1.6931E+01  1.2138E+01
 13.000 -9.1297E-01  5.5160E-02 -1.3940E+01  0.9304E+00  1.8968E+01  1.3124E+01
 14.000 -1.1547E+00  4.3860E-02 -1.4178E+01  0.9232E+00  2.1100E+01  1.4113E+01
 15.000 -1.3792E+00  3.4641E-02 -1.4438E+01  0.9195E+00  2.3324E+01  1.5104E+01
 16.000 -1.5981E+00  3.0541E-02 -1.4583E+01  0.9184E+00  2.5635E+01  1.6096E+01
 17.000 -1.8057E+00  2.8942E-02 -1.4627E+01  0.9175E+00  2.8030E+01  1.7089E+01
 18.000 -1.9921E+00  2.6379E-02 -1.4730E+01  0.9159E+00  3.0506E+01  1.8083E+01
 19.000 -2.1618E+00  2.2772E-02 -1.4942E+01  0.9148E+00  3.3060E+01  1.9078E+01
 20.000 -2.3261E+00  2.0652E-02 -1.5135E+01  0.9150E+00  3.5689E+01  2.0073E+01
