                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.134 Rnm= 1.685 K shell
 Pot 1 Z= 8 Rmt= 0.928 Rnm= 1.379
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.855E+00 kf=1.562E+00 Vint=-1.215E+01 Rs_int= 2.322
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0616
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
     4.7000   -1.262689E-02  1.589010E-02  1.034319E+01
     4.7500   -1.352633E-02  1.541991E-02  1.049478E+01
     4.8000   -1.404738E-02  1.494972E-02  1.064636E+01
     4.8500   -1.427118E-02  1.454934E-02  1.079972E+01
     4.9000   -1.413618E-02  1.414896E-02  1.095308E+01
     4.9500   -1.366417E-02  1.374857E-02  1.110644E+01
     5.0000   -1.288494E-02  1.334819E-02  1.125980E+01
     5.0500   -1.188827E-02  1.299980E-02  1.141211E+01
     5.1000   -1.065911E-02  1.265141E-02  1.156442E+01
     5.1500   -9.240096E-03  1.230302E-02  1.171673E+01
     5.2000   -7.676945E-03  1.195463E-02  1.186904E+01
     5.2500   -6.008078E-03  1.165526E-02  1.202480E+01
     5.3000   -4.273334E-03  1.135588E-02  1.218056E+01
     5.3500   -2.521179E-03  1.105651E-02  1.233632E+01
     5.4000   -7.984171E-04  1.075714E-02  1.249208E+01
     5.4500    8.714551E-04  1.048384E-02  1.264959E+01
     5.5000    2.434310E-03  1.021055E-02  1.280710E+01
     5.5500    3.853629E-03  9.937250E-03  1.296461E+01
     5.6000    5.098511E-03  9.663953E-03  1.312212E+01
     5.6500    6.170786E-03  9.420211E-03  1.328063E+01
     5.7000    7.030203E-03  9.176469E-03  1.343914E+01
     5.7500    7.663896E-03  8.932727E-03  1.359765E+01
     5.8000    8.065905E-03  8.688985E-03  1.375616E+01
     5.8500    8.260312E-03  8.464885E-03  1.391687E+01
     5.9000    8.226160E-03  8.240786E-03  1.407758E+01
     5.9500    7.975732E-03  8.016686E-03  1.423829E+01
     6.0000    7.526992E-03  7.792586E-03  1.439900E+01
     6.0500    6.931003E-03  7.610642E-03  1.456299E+01
     6.1000    6.173578E-03  7.428697E-03  1.472698E+01
     6.1500    5.283543E-03  7.246753E-03  1.489097E+01
     6.2000    4.292396E-03  7.064808E-03  1.505496E+01
     6.2500    3.233258E-03  6.882864E-03  1.521895E+01
     6.3000    2.139808E-03  6.700919E-03  1.538294E+01
     6.3500    1.045239E-03  6.518974E-03  1.554693E+01
     6.4000   -1.873885E-05  6.337030E-03  1.571092E+01
     6.4500   -1.022807E-03  6.155085E-03  1.587491E+01
     6.5000   -1.940849E-03  5.973141E-03  1.603890E+01
     6.5500   -2.785206E-03  5.837299E-03  1.620536E+01
     6.6000   -3.513005E-03  5.701456E-03  1.637182E+01
     6.6500   -4.108232E-03  5.565614E-03  1.653828E+01
     6.7000   -4.559516E-03  5.429772E-03  1.670474E+01
     6.7500   -4.860309E-03  5.293929E-03  1.687120E+01
     6.8000   -5.008895E-03  5.158087E-03  1.703766E+01
     6.8500   -5.008261E-03  5.022244E-03  1.720412E+01
     6.9000   -4.865818E-03  4.886402E-03  1.737058E+01
     6.9500   -4.592986E-03  4.750560E-03  1.753704E+01
     7.0000   -4.204679E-03  4.614717E-03  1.770350E+01
     7.0500   -3.752395E-03  4.521177E-03  1.787052E+01
     7.1000   -3.213027E-03  4.427636E-03  1.803754E+01
     7.1500   -2.605636E-03  4.334096E-03  1.820456E+01
     7.2000   -1.950581E-03  4.240555E-03  1.837158E+01
     7.2500   -1.268856E-03  4.147014E-03  1.853860E+01
     7.3000   -5.814265E-04  4.053474E-03  1.870562E+01
     7.3500    9.140473E-05  3.959933E-03  1.887264E+01
