                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 0.987 Rnm= 1.509 K shell
 Pot 1 Z= 8 Rmt= 0.813 Rnm= 1.241
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.324E+00 kf=1.886E+00 Vint=-1.588E+01 Rs_int= 1.923
 Path    1      icalc       2                             Feff 6.01l genfmt 1.44
 -------------------------------------------------------------------------------
   2   1.000   1.8000    2.6229   -2.32386 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
     0.0000    0.0000    0.0000  0  29 Cu       absorbing atom
     1.8000    0.0000    0.0000  1   8 O     
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda      real[p]@#
  0.000  3.2538E+00  0.0000E+00 -4.6617E+00  0.9954E+00  1.6330E+01  1.8873E+00
  0.200  3.2546E+00  1.2230E-01 -5.3559E+00  0.9955E+00  1.6416E+01  1.8974E+00
  0.400  3.2567E+00  2.3707E-01 -5.9990E+00  0.9959E+00  1.6643E+01  1.9275E+00
  0.600  3.2597E+00  3.3875E-01 -6.5923E+00  0.9968E+00  1.6930E+01  1.9767E+00
  0.800  3.2630E+00  4.2466E-01 -7.1370E+00  0.9983E+00  1.7151E+01  2.0439E+00
  1.000  3.2653E+00  4.9471E-01 -7.6345E+00  0.1001E+01  1.7175E+01  2.1277E+00
  1.200  3.2649E+00  5.5033E-01 -8.0855E+00  0.1005E+01  1.6912E+01  2.2270E+00
  1.400  3.2591E+00  5.9346E-01 -8.4900E+00  0.1010E+01  1.6352E+01  2.3410E+00
  1.600  3.2447E+00  6.2580E-01 -8.8471E+00  0.1018E+01  1.5581E+01  2.4690E+00
  1.800  3.2175E+00  6.4849E-01 -9.1554E+00  0.1027E+01  1.4746E+01  2.6108E+00
  2.000  3.1729E+00  6.6191E-01 -9.4132E+00  0.1037E+01  1.4018E+01  2.7666E+00
  2.200  3.1060E+00  6.6578E-01 -9.6183E+00  0.1045E+01  1.3558E+01  2.9366E+00
  2.400  2.9628E+00  6.8257E-01 -9.7232E+00  0.1126E+01  9.0230E+00  3.1484E+00
  2.600  2.9949E+00  7.2536E-01 -1.0008E+01  0.1222E+01  6.6815E+00  3.2762E+00
  2.800  3.0019E+00  7.4815E-01 -1.0247E+01  0.1268E+01  5.8822E+00  3.4121E+00
  3.000  2.9885E+00  7.5759E-01 -1.0433E+01  0.1282E+01  5.5453E+00  3.5552E+00
  3.200  2.9572E+00  7.5060E-01 -1.0595E+01  0.1279E+01  5.4169E+00  3.7049E+00
  3.400  2.9079E+00  7.2842E-01 -1.0729E+01  0.1268E+01  5.4047E+00  3.8605E+00
  3.600  2.8451E+00  6.9561E-01 -1.0838E+01  0.1250E+01  5.4660E+00  4.0213E+00
  3.800  2.7699E+00  6.5764E-01 -1.0945E+01  0.1231E+01  5.5786E+00  4.1867E+00
  4.000  2.6869E+00  6.1469E-01 -1.1043E+01  0.1212E+01  5.7292E+00  4.3560E+00
  4.200  2.5964E+00  5.6961E-01 -1.1132E+01  0.1192E+01  5.9094E+00  4.5288E+00
  4.400  2.4933E+00  5.2732E-01 -1.1229E+01  0.1172E+01  6.1139E+00  4.7046E+00
  4.600  2.3944E+00  4.8609E-01 -1.1323E+01  0.1154E+01  6.3385E+00  4.8830E+00
  4.800  2.2931E+00  4.4893E-01 -1.1422E+01  0.1138E+01  6.5807E+00  5.0637E+00
  5.000  2.1908E+00  4.1595E-01 -1.1526E+01  0.1121E+01  6.8382E+00  5.2464E+00
  5.200  2.0839E+00  3.8677E-01 -1.1634E+01  0.1106E+01  7.1094E+00  5.4308E+00
  5.400  1.9831E+00  3.6123E-01 -1.1740E+01  0.1092E+01  7.3930E+00  5.6168E+00
  5.600  1.8836E+00  3.3800E-01 -1.1850E+01  0.1078E+01  7.6881E+00  5.8040E+00
  5.800  1.7836E+00  3.1691E-01 -1.1957E+01  0.1065E+01  7.9939E+00  5.9925E+00
  6.000  1.6893E+00  2.9730E-01 -1.2062E+01  0.1054E+01  8.3095E+00  6.1820E+00
  6.500  1.4622E+00  2.5379E-01 -1.2296E+01  0.1027E+01  9.1385E+00  6.6594E+00
  7.000  1.2526E+00  2.1319E-01 -1.2494E+01  0.1006E+01  1.0019E+01  7.1412E+00
  7.500  1.0530E+00  1.7585E-01 -1.2666E+01  0.9906E+00  1.0947E+01  7.6263E+00
  8.000  8.5828E-01  1.4505E-01 -1.2822E+01  0.9792E+00  1.1918E+01  8.1139E+00
  8.500  6.6607E-01  1.2281E-01 -1.2976E+01  0.9711E+00  1.2930E+01  8.6034E+00
  9.000  4.7695E-01  1.0899E-01 -1.3124E+01  0.9644E+00  1.3981E+01  9.0946E+00
  9.500  2.9687E-01  1.0070E-01 -1.3267E+01  0.9574E+00  1.5067E+01  9.5870E+00
 10.000  1.2073E-01  9.4318E-02 -1.3400E+01  0.9489E+00  1.6189E+01  1.0080E+01
 11.000 -2.0092E-01  7.8186E-02 -1.3647E+01  0.9319E+00  1.8533E+01  1.1070E+01
 12.000 -4.9615E-01  5.9215E-02 -1.3900E+01  0.9222E+00  2.1002E+01  1.2061E+01
 13.000 -7.8066E-01  4.8191E-02 -1.4114E+01  0.9181E+00  2.3589E+01  1.3054E+01
 14.000 -1.0447E+00  4.4105E-02 -1.4252E+01  0.9152E+00  2.6288E+01  1.4049E+01
