                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.272 Rnm= 1.848 K shell
 Pot 1 Z= 8 Rmt= 1.028 Rnm= 1.494
 Gam_ch=1.761E+00 H-L exch
 Mu=-3.077E+00 kf=1.333E+00 Vint=-9.848E+00 Rs_int= 2.721
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.3000
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
     7.6000   -2.825854E-03  2.906868E-03  2.332530E+01
     7.6500   -2.858650E-03  2.861644E-03  2.351620E+01
     7.7000   -2.786800E-03  2.816419E-03  2.370710E+01
     7.7500   -2.616182E-03  2.771195E-03  2.389800E+01
     7.8000   -2.356171E-03  2.725970E-03  2.408890E+01
     7.8500   -2.019186E-03  2.680746E-03  2.427980E+01
     7.9000   -1.620128E-03  2.635521E-03  2.447070E+01
     7.9500   -1.175744E-03  2.590297E-03  2.466160E+01
     8.0000   -7.039340E-04  2.545073E-03  2.485250E+01
     8.0500   -2.162107E-04  2.505156E-03  2.504633E+01
     8.1000    2.642905E-04  2.465240E-03  2.524016E+01
     8.1500    7.196053E-04  2.425324E-03  2.543398E+01
     8.2000    1.133285E-03  2.385407E-03  2.562781E+01
     8.2500    1.490991E-03  2.345491E-03  2.582164E+01
     8.3000    1.780987E-03  2.305575E-03  2.601546E+01
     8.3500    1.994517E-03  2.265659E-03  2.620929E+01
     8.4000    2.126056E-03  2.225742E-03  2.640312E+01
     8.4500    2.173420E-03  2.185826E-03  2.659694E+01
     8.5000    2.137750E-03  2.145910E-03  2.679077E+01
     8.5500    2.024736E-03  2.109105E-03  2.698734E+01
     8.6000    1.837764E-03  2.072300E-03  2.718391E+01
     8.6500    1.586655E-03  2.035495E-03  2.738048E+01
     8.7000    1.283440E-03  1.998690E-03  2.757705E+01
     8.7500    9.418144E-04  1.961885E-03  2.777362E+01
     8.8000    5.765263E-04  1.925080E-03  2.797019E+01
     8.8500    2.027497E-04  1.888275E-03  2.816675E+01
     8.9000   -1.645424E-04  1.851470E-03  2.836332E+01
     8.9500   -5.111777E-04  1.814665E-03  2.855989E+01
     9.0000   -8.243307E-04  1.777860E-03  2.875646E+01
     9.0500   -1.098563E-03  1.746123E-03  2.895479E+01
     9.1000   -1.320006E-03  1.714385E-03  2.915311E+01
     9.1500   -1.481719E-03  1.682647E-03  2.935144E+01
     9.2000   -1.579416E-03  1.650910E-03  2.954976E+01
     9.2500   -1.611553E-03  1.619172E-03  2.974809E+01
     9.3000   -1.579299E-03  1.587434E-03  2.994641E+01
     9.3500   -1.486395E-03  1.555697E-03  3.014474E+01
     9.4000   -1.338909E-03  1.523959E-03  3.034306E+01
     9.4500   -1.144905E-03  1.492221E-03  3.054139E+01
     9.5000   -9.140380E-04  1.460483E-03  3.073971E+01
     9.5500   -6.599157E-04  1.437081E-03  3.093883E+01
     9.6000   -3.879407E-04  1.413678E-03  3.113794E+01
     9.6500   -1.095387E-04  1.390275E-03  3.133706E+01
     9.7000    1.639624E-04  1.366872E-03  3.153617E+01
     9.7500    4.217929E-04  1.343469E-03  3.173529E+01
     9.8000    6.541656E-04  1.320066E-03  3.193440E+01
     9.8500    8.526469E-04  1.296663E-03  3.213352E+01
     9.9000    1.010460E-03  1.273260E-03  3.233263E+01
     9.9500    1.122710E-03  1.249857E-03  3.253175E+01
    10.0000    1.186527E-03  1.226454E-03  3.273086E+01
    10.0500    1.211195E-03  1.212976E-03  3.293253E+01
    10.1000    1.186479E-03  1.199498E-03  3.313419E+01
    10.1500    1.114468E-03  1.186020E-03  3.333585E+01
    10.2000    9.991345E-04  1.172541E-03  3.353752E+01
    10.2500    8.461309E-04  1.159063E-03  3.373918E+01
    10.3000    6.625232E-04  1.145585E-03  3.394084E+01
    10.3500    4.564679E-04  1.132107E-03  3.414251E+01
    10.4000    2.368527E-04  1.118629E-03  3.434417E+01
    10.4500    1.291467E-05  1.105150E-03  3.454583E+01
    10.5000   -2.061478E-04  1.091672E-03  3.474750E+01
    10.5500   -4.115528E-04  1.078194E-03  3.494916E+01
    10.6000   -5.952868E-04  1.064716E-03  3.515082E+01
    10.6500   -7.504169E-04  1.051238E-03  3.535249E+01
    10.7000   -8.713510E-04  1.037759E-03  3.555415E+01
    10.7500   -9.540361E-04  1.024281E-03  3.575582E+01
    10.8000   -9.960885E-04  1.010803E-03  3.595748E+01
    10.8500   -9.968510E-04  9.973248E-04  3.615914E+01
    10.9000   -9.573769E-04  9.838466E-04  3.636081E+01
    10.9500   -8.803439E-04  9.703684E-04  3.656247E+01
    11.0000   -7.699012E-04  9.568902E-04  3.676413E+01
    11.0500   -6.319424E-04  9.460487E-04  3.696762E+01
    11.1000   -4.711680E-04  9.352071E-04  3.717111E+01
    11.1500   -2.947362E-04  9.243656E-04  3.737459E+01
    11.2000   -1.102955E-04  9.135240E-04  3.757808E+01
    11.2500    7.434668E-05  9.026825E-04  3.778157E+01
    11.3000    2.515540E-04  8.918409E-04  3.798506E+01
    11.3500    4.141773E-04  8.809993E-04  3.818854E+01
    11.4000    5.558424E-04  8.701578E-04  3.839203E+01
    11.4500    6.711998E-04  8.593162E-04  3.859552E+01
    11.5000    7.561245E-04  8.484747E-04  3.879900E+01
    11.5500    8.078603E-04  8.376331E-04  3.900249E+01
    11.6000    8.251024E-04  8.267916E-04  3.920598E+01
