                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.112 Rnm= 1.658 K shell
 Pot 1 Z= 8 Rmt= 0.911 Rnm= 1.358
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.800E+00 kf=1.605E+00 Vint=-1.262E+01 Rs_int= 2.259
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0224
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
     4.7000   -8.609159E-03  1.639130E-02  9.977761E+00
     4.7500   -1.026133E-02  1.591566E-02  1.012545E+01
     4.8000   -1.158307E-02  1.544001E-02  1.027314E+01
     4.8500   -1.262320E-02  1.502258E-02  1.042258E+01
     4.9000   -1.331456E-02  1.460516E-02  1.057202E+01
     4.9500   -1.365804E-02  1.418773E-02  1.072146E+01
     5.0000   -1.366342E-02  1.377030E-02  1.087090E+01
     5.0500   -1.341133E-02  1.341488E-02  1.101857E+01
     5.1000   -1.286975E-02  1.305945E-02  1.116623E+01
     5.1500   -1.206581E-02  1.270403E-02  1.131390E+01
     5.2000   -1.103199E-02  1.234861E-02  1.146156E+01
     5.2500   -9.825767E-03  1.204575E-02  1.161243E+01
     5.3000   -8.448995E-03  1.174289E-02  1.176329E+01
     5.3500   -6.943510E-03  1.144003E-02  1.191416E+01
     5.4000   -5.352638E-03  1.113717E-02  1.206502E+01
     5.4500   -3.708362E-03  1.085835E-02  1.221784E+01
     5.5000   -2.057436E-03  1.057954E-02  1.237065E+01
     5.5500   -4.418204E-04  1.030072E-02  1.252347E+01
     5.6000    1.099287E-03  1.002190E-02  1.267628E+01
     5.6500    2.546120E-03  9.773624E-03  1.282992E+01
     5.7000    3.859602E-03  9.525349E-03  1.298356E+01
     5.7500    5.012685E-03  9.277074E-03  1.313720E+01
     5.8000    5.983732E-03  9.028799E-03  1.329084E+01
     5.8500    6.784633E-03  8.799603E-03  1.344681E+01
     5.9000    7.375488E-03  8.570407E-03  1.360277E+01
     5.9500    7.751031E-03  8.341212E-03  1.375874E+01
     6.0000    7.912105E-03  8.112016E-03  1.391470E+01
     6.0500    7.908335E-03  7.923968E-03  1.407434E+01
     6.1000    7.699695E-03  7.735920E-03  1.423398E+01
     6.1500    7.301024E-03  7.547872E-03  1.439362E+01
     6.2000    6.731847E-03  7.359824E-03  1.455326E+01
     6.2500    6.015637E-03  7.171776E-03  1.471290E+01
     6.3000    5.178995E-03  6.983728E-03  1.487254E+01
     6.3500    4.250755E-03  6.795680E-03  1.503218E+01
     6.4000    3.261060E-03  6.607632E-03  1.519182E+01
     6.4500    2.240430E-03  6.419584E-03  1.535146E+01
     6.5000    1.218850E-03  6.231536E-03  1.551110E+01
     6.5500    2.066909E-04  6.086947E-03  1.567400E+01
     6.6000   -7.640690E-04  5.942358E-03  1.583690E+01
     6.6500   -1.668088E-03  5.797769E-03  1.599980E+01
     6.7000   -2.483024E-03  5.653180E-03  1.616270E+01
     6.7500   -3.190082E-03  5.508591E-03  1.632560E+01
     6.8000   -3.774440E-03  5.364002E-03  1.648850E+01
     6.8500   -4.225535E-03  5.219413E-03  1.665140E+01
